reviewerID,asin,,,,reviewText,overall,summary,unixReviewTime,reviewTime
A1W3CEEQBJ4GTN,B000068NZC,962,,,"I bought this for my Canon Vixia HF G10 Video Camera and a Shotgun Mic that I recently purchased for it. I needed a 12"" wire for it to be a perfect fit from my mic (which is mounted on the Mini Advanced Shoe) to the microphone plug on the Video Camera...The wire on this thing is *not* 1 foot long. the actual wire is under 8"" long itself. I would have returned this thing but it was cheap enough that it wasn't worth the hassle... I'd have rated it 1 star, but I tried it on my Nikon D3200 (Shoe mounted Shotgun Mike) and it worked out ok. Still a tight fit though (since there's only 8"" of wire)...I'd recommend anyone looking for a short cable go with a 2' adapter; worst case scenario, you can zip-tie a loop instead of getting angry that it doesn't fit.Also, not sure if it's the wire (so this didn't affect stars) but I hear a hiss when recording. Again; unsure if it's the way the wires are stretched out to the max on the DSLR or not (or my shotgun mic).",2,Measure your damned wires before sending them...,1379289600,"09 16, 2013"
AXP9CF1UTFRSU,B000068NZC,107,,,"Well made, XLR 3 pin adaptor to mini.  Needed to get a real XLR mic into the computer and this did the job.",5,Recommend,1369526400,"05 26, 2013"
A1IR3NR4KRPIJ1,B000068NZG,522,,,"The listing for this item can be confusing if you are not sure what stereo XLR is.  Stereo XLR is meant to be similar to your stereo headphones, where left and right are separate unbalanced wires.  This cable is configured to be a stereo unbalanced XLR to a stereo unbalanced TRS cable.  This item is not a mono balanced XLR to a stereo unbalanced mic cable.A little bit a soldering can fix this connector by moving the red wire from ping #3 to pin #2 with the white wire.  Pin #3 then ties to pin #1 with the ground wire.",5,"Product shipd as expected, but the listing for this item can be confusing",1371686400,"06 20, 2013"
A2NYK9KWFMJV4Y,B000068NZG,1084,,,"First, the reasons why I awarded this five stars: the construction is uniformly excellent. Both ends have strain reliefs, the 1/8"" connecter perfectly mates with the plug into which I insert it, and the XLR end is a quality component.I purchased this specifically to transform the third channels in myPowerwerks 50 Watt Personal P.A. Systeminto something more useable. This greatly expands the functionality and versatility of the portable PA by allowing me to plug in another mic. Since I have three of those units daisychained I was able to significantly enhance the entire system with this simple adapter.Another reason why I love this is it's noise free. In some environments in which I play there are sources of electromagnetic interference that cheap cables will pick up and transmit. I have not had that problem with this one, so it's another plus.Overall I am very pleased with this adapter and actually purchased a spare in case I damage or lose my primary one. It's a bit pricier than others I considered, but I feel that the quality and peace of mind are worth the premium.",5,Solved a big issue for me,1372118400,"06 25, 2013"
A2RS66Y79Q8X0W,B000068NZG,339,,,I use this cable to run a extra line from microphone podiums to a zoom H1. This adapter has never failed me and has been instrumental in capturing quality audio at live events. I own several of these and love them.I highly recommend this adapter to any visual or audio professional. Also check out Hosa's sinlge XLR to double XLR splitter.,5,Good adapter cable,1400716800,"05 22, 2014"
A34IJACMU8C3IM,B000068NZG,790,,,"This adapter cable for stereo mics to work with small DV cameras will function but with caveats.First, it's construction is pretty light weight. That means you will have to be ""gentle"" with it when using it. That's something none of us in the broadcast production field want to worry about since our gear gets pretty beat up.Second, the adapter only has a one foot in length cable on it. This is pretty short and may not reach to wherever the mic input jack is on your camera. That means you would need another short XLR mic cable to extend from the mic to this adapter.So just be aware that this may work fine for some and not work at all for others. I went to Sam Ash music and found a similar adapter cable, heavy duty, and with a longer cable for the same price. It pays to shop around!",4,Light Weight Cable For Stereo Mics With Limitations,1229299200,"12 15, 2008"
A2WYF4POBUXL2O,B000068NZG,389,,,"Well made. Works as it should. However, seem to be getting a little bit of noise from a shotgun mic straight into a D800. (more than the usual expected)To see if it was the Mic, cable, or adapter; Tested it going straight into a Zoom H4 recorder.Seems to be a little but more noise going through this adapter cable than straight into the XLR input.No big surprises. Minor clean up in post.",4,Good construction,1356825600,"12 30, 2012"
A3UPEG3LRWOX16,B000068O1N,104,,,"Haven't used it yet but if it's like the other cables I have from the same company, it should work fine.",4,Nice Cables,1387929600,"12 25, 2013"
A2QJQ3HSJB4NS,B000068O1N,235,,,"Great stereo sound out of the keyboards.My keys had a single 1/4"" stereo out so this cable was needed to get it to convert to a true 2 channel stereo so we could EQ it properly and it worked like a charm. I highly recommend this cable.",5,Perfect.,1358035200,"01 13, 2013"
A1MVH1WLYDHZ49,B000068O1N,210,,,Another quality product from Hosa.  Just what I needed for an insert patch from my mixer to EQ.  I always like slightly longer length as I can always zip tie back but hard to stretch!  No noise from this cable!,5,GOOD INSERT CABLE,1384128000,"11 11, 2013"
A2XXBZPQT5EXHV,B000068O1N,426,,,"When I ordered these I wasn't expecting a whole lot since the price was under two dollars for a nearly 10-foot cable.  It turns out the quality is quite excellent and these cables are not flimsy at all.  I plugged them into the mixer and waited to hear some static, interference or buzz to explain the low price and all I got was a nice, clean signal.  Highly recommend these to anyone with a mixer that needs an insert cable.",5,Excellent Insert Cable,1392595200,"02 17, 2014"
A204ETWOV23HO4,B000068O1N,480,,,"These are solid cables -- tight fit in receptacles, no introduction of noise, and no discernible loss of signal. Especially considering the price, these are brilliant. I was like some of the reviewers wondering if such an economical cable could be any good, but I trusted their judgment and gave these a try and so count me in among those who weren't sure but have become convinced that Hosa knows how to make a great cable, and to do so without the need to charge Monster Prices.",5,They work great,1373500800,"07 11, 2013"
A203OCQQ12MAVT,B000068O1N,512,,,"On my mixer, I have send/returns on the same plug using a 3 wire TRS with send on the tip, return on the ring, and a common ground.  But my effects boxes like to have separate 1/4"" TR ins and outs.This is the perfect cable for just such a hookup of things like the behringer sharkBehringer Shark FBQ100 Automatic Feedback Destroyerto the 1202-vlZ3's send/returnsMackie 1202-VLZ3 12-Ch. Compact Recording/SR MixerI probably will order a second cable having seen how well the first one worked out on a send/return.",5,I needed this for returns,1318723200,"10 16, 2011"
A319B090A2POEB,B000068O1N,472,,,"I still operate in an analog environment quite often, so I end up using lots of inserts. I have 8 channels of compression, limiter, gate and expander, plus various EQs and effects processors that need to be routed and applied to specific channels. I have an insert snake that I use as well, but the individual insert cables (of differing lengths) that I carry are lifesavers that make me a more efficient soundman during setup and a more flexible soundman during the show!",5,Soundman must have insert cables,1329004800,"02 12, 2012"
A3JUQ2E799OC5B,B000068O1N,328,,,"I use these in my home studio as INSERTS and they work great. No complaints.On a side note, I always clean all my cables with CAIG DeoxIT Gold G5 Spray Contact Conditioner 5 oz.and hightly recommend it to all musicians, you will hear the differnce. I also spray a q-tip and and clean all the jacks on my guitars and instruments.",5,Good price vs. value. Works great for my home studio,1297728000,"02 15, 2011"
A2PN3GY7I3EKC1,B000068O1N,528,,,"When you need an audio insert cable, you need an audio insert cable.We custom manufacture insert cables for custom sound-reinforcement fixed installations.  For  mobile rigs, such as mixer cases with processing gear, it's simply not cost effective, and Hosa is our go-to brand for reliability and durability.  There are other brands, but our reputation is at stake.Hosa allows us to maintain our good reputation, while lowering our labor costs. Thanks for such a dependable product, Hosa!  Thanks for such a great price, Amazon!",5,"Just the right product, just the right price",1381190400,"10 8, 2013"
A1FCX548TD6DLP,B000068O3D,254,,,I play my I-pod through a small guitar Amp.  Great way to wake up the kids.  Works perfectly for the purpose.  Keep in mind small end for I-Pod is stereo and large end that goes into amp in mono.  If needing a stereo jack at both ends get something else.,5,Use to Plug I-Pod into Guitar Amp,1395792000,"03 26, 2014"
A35D9ODUCAMF5G,B000068O3D,118,,,plugged it in and it works to connect a mono line out to the stereo input on a Lepai amp. not much else I can tell you,5,plugged it in and it works,1359158400,"01 26, 2013"
A3UETHIJBL6MCV,B000068O3D,227,,,"I bought a few of these to hook iPods/iPhones to live stage sound systems, most of which are not in stereo anyway, so why use stereo-to-mono adapters or 2 separate channels when it's not needed? Perfect solution, seems durable.",5,Sound Engineer's Solution,1329350400,"02 16, 2012"
A2Y8JW5NSY95OL,B000068O3D,415,,,"I carry this in my bass gig bag so I can plug my phone into the mono aux-input on the back of my Genz Benz bass head. Handy for rehearsals when the band needs to listen to a track while working out an arrangement (my bass cab is full range fEARful 15/6/1). Before picking this up, I used a couple of cables / adapters to go from stereo 1/8""  to mono 1/4"" and it often seemed I never had quite what I needed on hand.",5,The exact cable I need for my application,1368230400,"05 11, 2013"
A3FW4THIMBIN6V,B000068O3D,435,,,"This is what it is... A super cheap mono cable. It should be sufficient for many needs and is cheap enough that thin wire gauge and such can be forgiven. Just be aware that it is cheap and unshielded, etc.For the price and intent, I almost gave it 5 stars. But it's not a 5-star cable... It's a fair quality ultra cheap cable. 4 stars seems about right. (Yes, this is almost exactly what I wrote about the other Hosa cable I reviewed.)",4,Almost 5-Stars for the Price,1346630400,"09 3, 2012"
